,link,name,draft_rank,draft_year,seasons,per
1757,/players/m/madsema01.html,Mark Madsen,29.0,2000.0,9.0,8.1
1758,/players/j/jaricma01.html,Marko Jaric,30.0,2000.0,7.0,12.4
1759,/players/l/langhda01.html,Dan Langhi,31.0,2000.0,4.0,8.8
1760,/players/g/guytoaj01.html,A.J. Guyton,32.0,2000.0,3.0,10.9
1761,/players/v/voskuja01.html,Jake Voskuhl,33.0,2000.0,9.0,10.8
1762,/players/e/elamikh01.html,Khalid El-Amin,34.0,2000.0,1.0,12.2
1763,/players/s/smithmi03.html,Mike Smith,35.0,2000.0,1.0,8.1
1764,/players/s/samakso01.html,Soumaila Samake,36.0,2000.0,2.0,12.4
1765,/players/h/houseed01.html,Eddie House,37.0,2000.0,11.0,13.2
1766,/players/n/najered01.html,Eduardo Najera,38.0,2000.0,12.0,12.0
1767,/players/p/postela01.html,Lavor Postell,39.0,2000.0,3.0,8.9
1768,/players/m/mottoha01.html,Hanno Mottola,40.0,2000.0,2.0,8.1
1769,/players/o/oyedeol01.html,Olumide Oyedeji,42.0,2000.0,3.0,12.4
1770,/players/r/reddmi01.html,Michael Redd,43.0,2000.0,12.0,19.5
1771,/players/c/cardibr01.html,Brian Cardinal,44.0,2000.0,12.0,12.7
1772,/players/s/smithja01.html,Jabari Smith,45.0,2000.0,4.0,9.7
1773,/players/h/hartja01.html,Jason Hart,49.0,2000.0,9.0,12.2
1774,/players/d/dickeka01.html,Kaniel Dickens,50.0,2000.0,3.0,9.0
1775,/players/r/rakocig01.html,Igor Rakocevic,51.0,2000.0,1.0,12.4
1776,/players/b/browner01.html,Ernest Brown,52.0,2000.0,1.0,-9.7
1777,/players/m/mcclida01.html,Dan McClintock,53.0,2000.0,1.0,9.9
1778,/players/p/portech01.html,Chris Porter,55.0,2000.0,1.0,11.1
1779,/players/b/brownkw01.html,Kwame Brown,1.0,2001.0,12.0,12.4
1780,/players/c/chandty01.html,Tyson Chandler,2.0,2001.0,16.0,12.4
1781,/players/g/gasolpa01.html,Pau Gasol,3.0,2001.0,16.0,12.4
1782,/players/c/curryed01.html,Eddy Curry,4.0,2001.0,11.0,12.4
1783,/players/r/richaja01.html,Jason Richardson,5.0,2001.0,13.0,16.3
1784,/players/b/battish01.html,Shane Battier,6.0,2001.0,13.0,12.6
1785,/players/g/griffed01.html,Eddie Griffin,7.0,2001.0,5.0,14.3
1786,/players/d/diopde01.html,DeSagana Diop,8.0,2001.0,12.0,12.4
1787,/players/w/whitero02.html,Rodney White,9.0,2001.0,4.0,12.3
1788,/players/j/johnsjo02.html,Joe Johnson,10.0,2001.0,16.0,15.7
1789,/players/b/brownke01.html,Kedrick Brown,11.0,2001.0,4.0,11.0
1790,/players/r/radmavl01.html,Vladimir Radmanovic,12.0,2001.0,12.0,12.4
1791,/players/j/jefferi01.html,Richard Jefferson,13.0,2001.0,16.0,14.6
1792,/players/m/murphtr01.html,Troy Murphy,14.0,2001.0,12.0,15.4
1793,/players/h/huntest01.html,Steven Hunter,15.0,2001.0,8.0,13.0
1794,/players/h/hastoki01.html,Kirk Haston,16.0,2001.0,2.0,-1.5
1795,/players/b/bradlmi01.html,Michael Bradley,17.0,2001.0,5.0,11.3
1796,/players/c/collija04.html,Jason Collins,18.0,2001.0,13.0,7.0
1797,/players/r/randoza01.html,Zach Randolph,19.0,2001.0,16.0,19.5
1798,/players/h/haywobr01.html,Brendan Haywood,20.0,2001.0,13.0,14.6
1799,/players/f/fortejo01.html,Joseph Forte,21.0,2001.0,2.0,3.2
1800,/players/s/sasseje01.html,Jeryl Sasser,22.0,2001.0,2.0,8.3
1801,/players/a/armstbr01.html,Brandon Armstrong,23.0,2001.0,3.0,4.9
1802,/players/l/lopezra01.html,Raul Lopez,24.0,2001.0,2.0,12.4
1803,/players/w/wallage01.html,Gerald Wallace,25.0,2001.0,14.0,16.3
1804,/players/d/dalemsa01.html,Samuel Dalembert,26.0,2001.0,13.0,15.4
1805,/players/t/tinslja01.html,Jamaal Tinsley,27.0,2001.0,11.0,13.6
1806,/players/p/parketo01.html,Tony Parker,28.0,2001.0,16.0,12.4
1807,/players/h/hassetr01.html,Trenton Hassell,29.0,2001.0,9.0,8.4
1808,/players/a/arenagi01.html,Gilbert Arenas,30.0,2001.0,11.0,19.6
1809,/players/c/cookom01.html,Omar Cook,31.0,2001.0,2.0,9.0
1810,/players/s/solomwi01.html,Will Solomon,32.0,2001.0,2.0,10.5
1811,/players/m/morrite01.html,Terence Morris,33.0,2001.0,3.0,9.9
1812,/players/s/scalabr01.html,Brian Scalabrine,34.0,2001.0,11.0,7.7
1813,/players/t/trepaje01.html,Jeff Trepagnier,35.0,2001.0,3.0,9.5
1814,/players/b/brownda02.html,Damone Brown,36.0,2001.0,4.0,3.9
1815,/players/o/okurme01.html,Mehmet Okur,37.0,2001.0,10.0,12.4
1816,/players/w/watsoea01.html,Earl Watson,39.0,2001.0,13.0,12.1
1817,/players/b/breweja01.html,Jamison Brewer,40.0,2001.0,4.0,7.0
1818,/players/s/simmobo01.html,Bobby Simmons,41.0,2001.0,10.0,12.9
1819,/players/l/lamplse01.html,Sean Lampley,44.0,2001.0,2.0,13.5
1820,/players/w/woodslo01.html,Loren Woods,45.0,2001.0,6.0,11.2
1821,/players/f/fotsian01.html,Antonis Fotsis,47.0,2001.0,1.0,12.4
1822,/players/b/boumtru01.html,Ruben Boumtje-Boumtje,49.0,2001.0,3.0,6.4
1823,/players/f/fordal02.html,Alton Ford,50.0,2001.0,3.0,9.4
1824,/players/c/collija03.html,Jarron Collins,52.0,2001.0,10.0,9.4
1825,/players/s/satteke01.html,Kenny Satterfield,53.0,2001.0,2.0,8.3
1826,/players/j/javtoro01.html,Robertas Javtokas,55.0,2001.0,,12.4
1827,/players/j/jonesal01.html,Alvin Jones,56.0,2001.0,1.0,6.2
1828,/players/m/mingya01.html,Yao Ming,1.0,2002.0,8.0,12.4
1829,/players/w/willija03.html,Jay Williams,2.0,2002.0,1.0,12.2
1830,/players/g/goodedr01.html,Drew Gooden,4.0,2002.0,14.0,16.3
1831,/players/t/tskitni01.html,Nikoloz Tskitishvili,5.0,2002.0,4.0,12.4
1832,/players/w/wagneda02.html,Dajuan Wagner,6.0,2002.0,4.0,9.9
1833,/players/h/hilarne01.html,Nene Hilario,7.0,2002.0,15.0,12.4
1834,/players/w/wilcoch01.html,Chris Wilcox,8.0,2002.0,11.0,15.5
1835,/players/s/stoudam01.html,Amar'e Stoudemire,9.0,2002.0,14.0,12.4
1836,/players/b/butleca01.html,Caron Butler,10.0,2002.0,14.0,15.0
1837,/players/j/jeffrja01.html,Jared Jeffries,11.0,2002.0,11.0,9.6
1838,/players/e/elyme01.html,Melvin Ely,12.0,2002.0,9.0,10.6
1839,/players/h/haislma01.html,Marcus Haislip,13.0,2002.0,4.0,10.8
1840,/players/j/jonesfr01.html,Fred Jones,14.0,2002.0,7.0,11.3
1841,/players/n/nachbbo01.html,Bostjan Nachbar,15.0,2002.0,6.0,12.4
1842,/players/w/welscji01.html,Jiri Welsch,16.0,2002.0,4.0,12.4
1843,/players/d/dixonju01.html,Juan Dixon,17.0,2002.0,7.0,12.8
1844,/players/b/borchcu01.html,Curtis Borchardt,18.0,2002.0,2.0,9.0
1845,/players/h/humphry01.html,Ryan Humphrey,19.0,2002.0,3.0,6.6
1846,/players/r/rushka01.html,Kareem Rush,20.0,2002.0,7.0,9.2
1847,/players/w/woodsqy01.html,Qyntel Woods,21.0,2002.0,4.0,11.1
1848,/players/j/jacobca01.html,Casey Jacobsen,22.0,2002.0,4.0,9.2
1849,/players/p/princta01.html,Tayshaun Prince,23.0,2002.0,14.0,13.7
1850,/players/k/krstine01.html,Nenad Krstic,24.0,2002.0,7.0,12.4
1851,/players/w/willifr02.html,Frank Williams,25.0,2002.0,3.0,9.2
1852,/players/s/salmojo01.html,John Salmons,26.0,2002.0,13.0,12.1
1853,/players/j/jeffech01.html,Chris Jefferies,27.0,2002.0,2.0,7.2
1854,/players/d/dickada01.html,Dan Dickau,28.0,2002.0,6.0,12.9
1855,/players/m/masonro01.html,Roger Mason,30.0,2002.0,10.0,10.9
1856,/players/a/archiro01.html,Robert Archibald,31.0,2002.0,2.0,4.9
1857,/players/y/yarbrvi01.html,Vincent Yarbrough,32.0,2002.0,1.0,9.5
1858,/players/g/gadzuda01.html,Dan Gadzuric,33.0,2002.0,10.0,14.4
1859,/players/b/boozeca01.html,Carlos Boozer,34.0,2002.0,13.0,19.5
1860,/players/a/anderda03.html,David Andersen,36.0,2002.0,2.0,12.4
1861,/players/m/maddoti01.html,Tito Maddox,37.0,2002.0,1.0,11.2
1862,/players/n/navarju01.html,Juan Carlos Navarro,39.0,2002.0,1.0,12.4
1863,/players/k/kasunma01.html,Mario Kasun,40.0,2002.0,2.0,12.4
1864,/players/m/murraro01.html,Ronald Murray,41.0,2002.0,8.0,12.7
1865,/players/b/baxtelo01.html,Lonny Baxter,43.0,2002.0,4.0,11.6
1866,/players/b/barnema02.html,Matt Barnes,45.0,2002.0,14.0,12.8
1867,/players/s/sampsja01.html,Jamal Sampson,46.0,2002.0,5.0,13.0
1868,/players/o/owensch01.html,Chris Owens,47.0,2002.0,1.0,20.1
1869,/players/s/songada01.html,Darius Songaila,49.0,2002.0,8.0,13.3
1870,/players/b/butlera01.html,Rasual Butler,52.0,2002.0,13.0,10.6
1871,/players/s/slayta01.html,Tamar Slay,53.0,2002.0,3.0,6.5
1872,/players/s/scolalu01.html,Luis Scola,55.0,2002.0,10.0,12.4
1873,/players/h/holcora01.html,Randy Holcomb,56.0,2002.0,1.0,8.2
1874,/players/e/edwarco01.html,Corsley Edwards,57.0,2002.0,1.0,8.6
1875,/players/j/jamesle01.html,LeBron James,1.0,2003.0,14.0,12.4
1876,/players/m/milicda01.html,Darko Milicic,2.0,2003.0,10.0,12.4
1877,/players/a/anthoca01.html,Carmelo Anthony,3.0,2003.0,14.0,21.0
1878,/players/b/boshch01.html,Chris Bosh,4.0,2003.0,13.0,20.6
1879,/players/w/wadedw01.html,Dwyane Wade,5.0,2003.0,14.0,24.5
1880,/players/k/kamanch01.html,Chris Kaman,6.0,2003.0,13.0,14.9
1881,/players/h/hinriki01.html,Kirk Hinrich,7.0,2003.0,13.0,12.8
1882,/players/f/fordtj01.html,T.J. Ford,8.0,2003.0,8.0,15.1
1883,/players/s/sweetmi01.html,Mike Sweetney,9.0,2003.0,4.0,15.1
1884,/players/h/hayesja01.html,Jarvis Hayes,10.0,2003.0,7.0,10.8
1885,/players/p/pietrmi01.html,Mickael Pietrus,11.0,2003.0,10.0,12.4
1886,/players/c/collini01.html,Nick Collison,12.0,2003.0,13.0,13.2
1887,/players/b/banksma01.html,Marcus Banks,13.0,2003.0,8.0,12.2
1888,/players/r/ridnolu01.html,Luke Ridnour,14.0,2003.0,12.0,13.9
1889,/players/g/gainere01.html,Reece Gaines,15.0,2003.0,3.0,5.3
1890,/players/b/belltr01.html,Troy Bell,16.0,2003.0,1.0,-4.5
1891,/players/c/cabarza01.html,Zarko Cabarkapa,17.0,2003.0,3.0,12.4
1892,/players/w/westda01.html,David West,18.0,2003.0,14.0,18.6
1893,/players/p/pavloal01.html,Sasha Pavlovic,19.0,2003.0,10.0,12.4
1894,/players/j/jonesda02.html,Dahntay Jones,20.0,2003.0,12.0,9.5
1895,/players/d/diawbo01.html,Boris Diaw,21.0,2003.0,14.0,12.4
1896,/players/p/planizo01.html,Zoran Planinic,22.0,2003.0,3.0,12.4
1897,/players/o/outlatr01.html,Travis Outlaw,23.0,2003.0,11.0,12.4
1898,/players/c/cookbr01.html,Brian Cook,24.0,2003.0,9.0,13.1
1899,/players/d/delfica01.html,Carlos Delfino,25.0,2003.0,8.0,12.4
1900,/players/e/ebind01.html,Ndudi Ebi,26.0,2003.0,2.0,12.4
1901,/players/p/perkike01.html,Kendrick Perkins,27.0,2003.0,13.0,12.4
1902,/players/b/barbole01.html,Leandro Barbosa,28.0,2003.0,14.0,12.4
1903,/players/h/howarjo01.html,Josh Howard,29.0,2003.0,10.0,16.7
1904,/players/l/lampema01.html,Maciej Lampe,30.0,2003.0,3.0,12.4
1905,/players/k/kaponja01.html,Jason Kapono,31.0,2003.0,9.0,10.5
1906,/players/w/waltolu01.html,Luke Walton,32.0,2003.0,10.0,11.7
1907,/players/b/beaslje01.html,Jerome Beasley,33.0,2003.0,1.0,5.9
1908,/players/s/schorso01.html,Sofoklis Schortsanitis,34.0,2003.0,,12.4
1909,/players/s/szewcsz01.html,Szymon Szewczyk,35.0,2003.0,,12.4
1910,/players/a/austima01.html,Mario Austin,36.0,2003.0,,12.4
1911,/players/h/hansetr01.html,Travis Hansen,37.0,2003.0,1.0,7.2
1912,/players/b/blakest01.html,Steve Blake,38.0,2003.0,13.0,11.1
1913,/players/v/vranesl01.html,Slavko Vranes,39.0,2003.0,1.0,12.4
1914,/players/z/zimmede01.html,Derrick Zimmerman,40.0,2003.0,1.0,5.5
1915,/players/g/greenwi01.html,Willie Green,41.0,2003.0,12.0,11.0
1916,/players/p/pachuza01.html,Zaza Pachulia,42.0,2003.0,14.0,12.4
1917,/players/b/boganke01.html,Keith Bogans,43.0,2003.0,11.0,9.6
1918,/players/b/bonnema01.html,Matt Bonner,45.0,2003.0,12.0,13.6
1919,/players/b/becirsa01.html,Sani Becirovic,46.0,2003.0,,12.4
1920,/players/w/willima01.html,Mo Williams,47.0,2003.0,13.0,15.0
1921,/players/l/langja01.html,James Lang,48.0,2003.0,1.0,12.4
1922,/players/j/jonesja02.html,James Jones,49.0,2003.0,14.0,11.3
1923,/players/m/morlepa01.html,Paccelis Morlende,50.0,2003.0,,12.4
1924,/players/k/korveky01.html,Kyle Korver,51.0,2003.0,14.0,12.8
1925,/players/s/sinanne01.html,Nedzad Sinanovic,54.0,2003.0,,12.4
1926,/players/h/huntebr01.html,Brandon Hunter,56.0,2003.0,2.0,12.5
1927,/players/y/yuyanxu01.html,Xue Yuyang,57.0,2003.0,,12.4
1928,/players/g/glynian01.html,Andreas Glyniadakis,58.0,2003.0,1.0,12.4
1929,/players/h/howardw01.html,Dwight Howard,1.0,2004.0,13.0,12.4
1930,/players/o/okafoem01.html,Emeka Okafor,2.0,2004.0,9.0,17.0
1931,/players/g/gordobe01.html,Ben Gordon,3.0,2004.0,11.0,14.9
1932,/players/l/livinsh01.html,Shaun Livingston,4.0,2004.0,12.0,12.4
1933,/players/h/harride01.html,Devin Harris,5.0,2004.0,13.0,16.5
1934,/players/c/childjo01.html,Josh Childress,6.0,2004.0,8.0,15.6
1935,/players/d/denglu01.html,Luol Deng,7.0,2004.0,13.0,15.5
1936,/players/a/araujra01.html,Rafael Araujo,8.0,2004.0,3.0,6.3
1937,/players/i/iguodan01.html,Andre Iguodala,9.0,2004.0,13.0,16.0
1938,/players/j/jackslu02.html,Luke Jackson,10.0,2004.0,4.0,9.3
1939,/players/b/biedran01.html,Andris Biedrins,11.0,2004.0,10.0,12.4
1940,/players/s/swiftro01.html,Robert Swift,12.0,2004.0,4.0,12.4
1941,/players/t/telfase01.html,Sebastian Telfair,13.0,2004.0,10.0,12.4
1942,/players/h/humphkr01.html,Kris Humphries,14.0,2004.0,13.0,15.5
1943,/players/j/jeffeal01.html,Al Jefferson,15.0,2004.0,13.0,12.4
1944,/players/s/snydeki01.html,Kirk Snyder,16.0,2004.0,4.0,12.4
1945,/players/s/smithjo03.html,Josh Smith,17.0,2004.0,12.0,12.4
1946,/players/s/smithjr01.html,J.R. Smith,18.0,2004.0,13.0,12.4
1947,/players/w/wrighdo01.html,Dorell Wright,19.0,2004.0,11.0,12.4
1948,/players/n/nelsoja01.html,Jameer Nelson,20.0,2004.0,13.0,14.8
1949,/players/p/podkopa01.html,Pavel Podkolzin,21.0,2004.0,2.0,12.4
1950,/players/k/khryavi01.html,Viktor Khryapa,22.0,2004.0,4.0,12.4
1951,/players/m/moniase01.html,Sergei Monia,23.0,2004.0,1.0,12.4
1952,/players/w/westde01.html,Delonte West,24.0,2004.0,8.0,13.9
1953,/players/a/allento01.html,Tony Allen,25.0,2004.0,13.0,14.3
1954,/players/m/martike02.html,Kevin Martin,26.0,2004.0,12.0,17.7
1955,/players/v/vujacsa01.html,Sasha Vujacic,27.0,2004.0,10.0,12.4
1956,/players/u/udrihbe01.html,Beno Udrih,28.0,2004.0,13.0,12.4
1957,/players/h/harrida01.html,David Harrison,29.0,2004.0,4.0,10.9
1958,/players/v/varejan01.html,Anderson Varejao,30.0,2004.0,13.0,12.4
1959,/players/v/vromaja01.html,Jackson Vroman,31.0,2004.0,2.0,8.2
1960,/players/r/ramospe01.html,Peter John Ramos,32.0,2004.0,1.0,12.4
1961,/players/c/chalmli01.html,Lionel Chalmers,33.0,2004.0,1.0,6.5
1962,/players/s/smithdo04.html,Donta Smith,34.0,2004.0,2.0,11.1
1963,/players/e/emmetan01.html,Andre Emmett,35.0,2004.0,2.0,8.5
1964,/players/b/burksan01.html,Antonio Burks,36.0,2004.0,2.0,7.2
1965,/players/i/iveyro01.html,Royal Ivey,37.0,2004.0,10.0,8.4
1966,/players/d/duhonch01.html,Chris Duhon,38.0,2004.0,9.0,10.8
1967,/players/m/miralal01.html,Albert Miralles,39.0,2004.0,,12.4
1968,/players/r/reedju01.html,Justin Reed,40.0,2004.0,3.0,8.0
1969,/players/s/sanikvi01.html,Viktor Sanikidze,42.0,2004.0,,12.4
1970,/players/a/arizatr01.html,Trevor Ariza,43.0,2004.0,13.0,13.7
1971,/players/r/robinbe01.html,Bernard Robinson,45.0,2004.0,3.0,11.0
1972,/players/s/seungha01.html,Ha Seung-Jin,46.0,2004.0,2.0,12.4
1973,/players/s/sowpa01.html,Pape Sow,47.0,2004.0,3.0,9.3
1974,/players/l/lishcse01.html,Sergei Lishouk,49.0,2004.0,,12.4
1975,/players/s/spanova01.html,Vassilis Spanoulis,50.0,2004.0,1.0,12.4
1976,/players/f/freijma01.html,Matt Freije,53.0,2004.0,2.0,4.6
1977,/players/f/florelu01.html,Luis Flores,55.0,2004.0,1.0,10.1
1978,/players/k/karause01.html,Sergei Karaulov,57.0,2004.0,,12.4
1979,/players/b/bogutan01.html,Andrew Bogut,1.0,2005.0,12.0,16.5
1980,/players/w/willima02.html,Marvin Williams,2.0,2005.0,12.0,13.7
1981,/players/w/willide01.html,Deron Williams,3.0,2005.0,12.0,18.4
1982,/players/p/paulch01.html,Chris Paul,4.0,2005.0,12.0,25.8
1983,/players/f/feltora01.html,Raymond Felton,5.0,2005.0,12.0,14.0
1984,/players/w/webstma02.html,Martell Webster,6.0,2005.0,10.0,12.4
1985,/players/v/villach01.html,Charlie Villanueva,7.0,2005.0,11.0,16.0
1986,/players/f/fryech01.html,Channing Frye,8.0,2005.0,11.0,13.3
1987,/players/d/dioguik01.html,Ike Diogu,9.0,2005.0,6.0,15.6
1988,/players/b/bynuman01.html,Andrew Bynum,10.0,2005.0,8.0,12.4
1989,/players/v/vazqufr01.html,Fran Vazquez,11.0,2005.0,,12.4
1990,/players/k/korolya01.html,Yaroslav Korolev,12.0,2005.0,2.0,12.4
1991,/players/m/mayse01.html,Sean May,13.0,2005.0,4.0,14.9
1992,/players/m/mccanra01.html,Rashad McCants,14.0,2005.0,4.0,12.9
1993,/players/w/wrighan01.html,Antoine Wright,15.0,2005.0,6.0,7.9
1994,/players/g/grahajo01.html,Joey Graham,16.0,2005.0,6.0,11.0
1995,/players/g/grangda01.html,Danny Granger,17.0,2005.0,10.0,16.9
1996,/players/g/greenge01.html,Gerald Green,18.0,2005.0,10.0,12.4
1997,/players/w/warriha01.html,Hakim Warrick,19.0,2005.0,8.0,15.5
1998,/players/h/hodgeju01.html,Julius Hodge,20.0,2005.0,2.0,10.7
1999,/players/r/robinna01.html,Nate Robinson,21.0,2005.0,11.0,15.6
2000,/players/j/jackja01.html,Jarrett Jack,22.0,2005.0,11.0,14.3
2001,/players/g/garcifr01.html,Francisco Garcia,23.0,2005.0,10.0,12.3
2002,/players/h/headlu01.html,Luther Head,24.0,2005.0,6.0,12.3
2003,/players/p/petrojo01.html,Johan Petro,25.0,2005.0,8.0,12.4
2004,/players/m/maxieja01.html,Jason Maxiell,26.0,2005.0,10.0,13.0
2005,/players/k/kleizli01.html,Linas Kleiza,27.0,2005.0,7.0,12.4
2006,/players/m/mahinia01.html,Ian Mahinmi,28.0,2005.0,9.0,12.4
2007,/players/s/simiewa01.html,Wayne Simien,29.0,2005.0,2.0,10.5
2008,/players/l/leeda02.html,David Lee,30.0,2005.0,12.0,19.1
2009,/players/s/stoudsa01.html,Salim Stoudamire,31.0,2005.0,3.0,11.8
2010,/players/e/ewingda01.html,Daniel Ewing,32.0,2005.0,2.0,8.3
2011,/players/b/bassbr01.html,Brandon Bass,33.0,2005.0,12.0,15.2
2012,/players/m/milescj01.html,C.J. Miles,34.0,2005.0,12.0,12.4
2013,/players/i/ilyaser01.html,Ersan Ilyasova,36.0,2005.0,9.0,12.4
2014,/players/t/turiaro01.html,Ronny Turiaf,37.0,2005.0,10.0,13.8
2015,/players/d/dienetr01.html,Travis Diener,38.0,2005.0,5.0,12.5
2016,/players/w/wafervo01.html,Von Wafer,39.0,2005.0,6.0,11.8
2017,/players/e/ellismo01.html,Monta Ellis,40.0,2005.0,12.0,12.4
2018,/players/u/ukicro01.html,Roko Ukic,41.0,2005.0,2.0,12.4
2019,/players/t/taftch01.html,Chris Taft,42.0,2005.0,1.0,15.6
2020,/players/i/ilicmi01.html,Mile Ilic,43.0,2005.0,1.0,12.4
2021,/players/a/andrima01.html,Martynas Andriuskevicius,44.0,2005.0,1.0,12.4
2022,/players/w/willilo02.html,Louis Williams,45.0,2005.0,12.0,12.4
2023,/players/l/lorbeer01.html,Erazem Lorbek,46.0,2005.0,,12.4
2024,/players/w/wrighbr02.html,Bracey Wright,47.0,2005.0,2.0,13.1
2025,/players/g/gelabmi01.html,Mickael Gelabale,48.0,2005.0,3.0,12.4
2026,/players/b/blatcan01.html,Andray Blatche,49.0,2005.0,9.0,12.4
2027,/players/g/gomesry01.html,Ryan Gomes,50.0,2005.0,8.0,12.5
2028,/players/w/whalero01.html,Robert Whaley,51.0,2005.0,1.0,7.6
2029,/players/h/herveax01.html,Axel Hervelle,52.0,2005.0,,12.4
2030,/players/g/greenor01.html,Orien Greene,53.0,2005.0,4.0,6.1
2031,/players/t/thompdi01.html,Dijon Thompson,54.0,2005.0,2.0,16.4
2032,/players/r/roberla01.html,Lawrence Roberts,55.0,2005.0,2.0,13.5
2033,/players/j/johnsam01.html,Amir Johnson,56.0,2005.0,12.0,12.4
2034,/players/g/gortama01.html,Marcin Gortat,57.0,2005.0,10.0,12.4
2035,/players/s/slokaur01.html,Uros Slokar,58.0,2005.0,1.0,12.4
2036,/players/a/akyolce01.html,Cenk Akyol,59.0,2005.0,,12.4
2037,/players/a/ackeral01.html,Alex Acker,60.0,2005.0,2.0,8.5
2038,/players/b/bargnan01.html,Andrea Bargnani,1.0,2006.0,10.0,12.4
2039,/players/a/aldrila01.html,LaMarcus Aldridge,2.0,2006.0,11.0,20.5
2040,/players/m/morriad01.html,Adam Morrison,3.0,2006.0,3.0,7.4
2041,/players/t/thomaty01.html,Tyrus Thomas,4.0,2006.0,8.0,14.8
2042,/players/w/willish02.html,Shelden Williams,5.0,2006.0,6.0,12.5
2043,/players/r/roybr01.html,Brandon Roy,6.0,2006.0,6.0,20.0
2044,/players/f/foyera01.html,Randy Foye,7.0,2006.0,11.0,12.2
2045,/players/g/gayru01.html,Rudy Gay,8.0,2006.0,11.0,16.7
2046,/players/o/obryapa01.html,Patrick O'Bryant,9.0,2006.0,4.0,11.0
2047,/players/s/senesa01.html,Mouhamed Sene,10.0,2006.0,3.0,12.4
2048,/players/r/redicjj01.html,J.J. Redick,11.0,2006.0,11.0,14.9
2049,/players/a/armsthi01.html,Hilton Armstrong,12.0,2006.0,6.0,9.9
2050,/players/s/sefolth01.html,Thabo Sefolosha,13.0,2006.0,11.0,12.4
2051,/players/b/brewero02.html,Ronnie Brewer,14.0,2006.0,8.0,14.4
2052,/players/s/simmoce01.html,Cedric Simmons,15.0,2006.0,3.0,7.3
2053,/players/c/carnero01.html,Rodney Carney,16.0,2006.0,5.0,11.9
2054,/players/w/willish03.html,Shawne Williams,17.0,2006.0,7.0,10.5
2055,/players/p/pecheol01.html,Oleksiy Pecherov,18.0,2006.0,3.0,12.4
2056,/players/d/doubyqu01.html,Quincy Douby,19.0,2006.0,3.0,9.7
2057,/players/b/balkmre01.html,Renaldo Balkman,20.0,2006.0,6.0,14.3
2058,/players/r/rondora01.html,Rajon Rondo,21.0,2006.0,11.0,16.5
2059,/players/w/willima03.html,Marcus Williams,22.0,2006.0,4.0,11.0
2060,/players/w/willima04.html,Marcus Williams,33.0,2007.0,2.0,12.4
2061,/players/b/boonejo01.html,Josh Boone,23.0,2006.0,4.0,14.2
2062,/players/l/lowryky01.html,Kyle Lowry,24.0,2006.0,11.0,18.4
2063,/players/b/brownsh01.html,Shannon Brown,25.0,2006.0,9.0,12.4
2064,/players/f/farmajo01.html,Jordan Farmar,26.0,2006.0,10.0,13.3
2065,/players/r/rodrise01.html,Sergio Rodriguez,27.0,2006.0,5.0,12.4
2066,/players/a/agerma01.html,Maurice Ager,28.0,2006.0,4.0,2.8
2067,/players/c/collima01.html,Mardy Collins,29.0,2006.0,4.0,7.9
2068,/players/f/freeljo01.html,Joel Freeland,30.0,2006.0,3.0,12.4
2069,/players/w/whiteja02.html,James White,31.0,2006.0,3.0,9.9
2070,/players/n/novakst01.html,Steve Novak,32.0,2006.0,11.0,12.7
2071,/players/j/jonesso01.html,Solomon Jones,33.0,2006.0,8.0,10.2
2072,/players/d/davispa01.html,Paul Davis,34.0,2006.0,4.0,10.6
2073,/players/t/tuckepj01.html,P.J. Tucker,35.0,2006.0,6.0,11.8
2074,/players/s/smithcr01.html,Craig Smith,36.0,2006.0,6.0,16.2
2075,/players/p/perovko01.html,Kosta Perovic,38.0,2006.0,1.0,12.4
2076,/players/n/noelda01.html,David Noel,39.0,2006.0,1.0,9.0
2077,/players/a/augusja01.html,James Augustine,41.0,2006.0,2.0,11.1
2078,/players/g/gibsoda01.html,Daniel Gibson,42.0,2006.0,7.0,10.8
2079,/players/v/vincima01.html,Marcus Vinicius,43.0,2006.0,2.0,12.4
2080,/players/e/eliyali01.html,Lior Eliyahu,44.0,2006.0,,12.4
2081,/players/j/johnsal01.html,Alexander Johnson,45.0,2006.0,2.0,11.4
2082,/players/m/millspa01.html,Paul Millsap,47.0,2006.0,11.0,19.3
2083,/players/v/veremvl01.html,Vladimir Veremeenko,48.0,2006.0,,12.4
2084,/players/p/powele01.html,Leon Powe,49.0,2006.0,5.0,16.8
2085,/players/h/holliry01.html,Ryan Hollins,50.0,2006.0,10.0,11.0
2086,/players/s/sambch01.html,Cheikh Samb,51.0,2006.0,2.0,12.4
2087,/players/d/diazgu01.html,Guillermo Diaz,52.0,2006.0,1.0,9.9
2088,/players/h/halpeyo01.html,Yotam Halperin,53.0,2006.0,,12.4
2089,/players/a/adamsha01.html,Hassan Adams,54.0,2006.0,2.0,11.8
2090,/players/u/ugboaej01.html,Ejike Ugboaja,55.0,2006.0,,12.4
2091,/players/b/bavcied01.html,Edin Bavcic,56.0,2006.0,,12.4
2092,/players/m/markoda01.html,Damir Markota,59.0,2006.0,1.0,12.4
2093,/players/b/blalowi01.html,Will Blalock,60.0,2006.0,1.0,4.5
2094,/players/o/odengr01.html,Greg Oden,1.0,2007.0,3.0,18.7
2095,/players/d/duranke01.html,Kevin Durant,2.0,2007.0,10.0,25.2
2096,/players/h/horfoal01.html,Al Horford,3.0,2007.0,10.0,19.1
2097,/players/c/conlemi01.html,Mike Conley,4.0,2007.0,10.0,17.0
